,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
16233,Non - Fraud,20.96,877.9544211307021,186182.05589497462,3,3,0,62.57697432420814,23.543122454256235,2.3632410448734382,270.64405516562056,-30.75151776778781,0.0,1158555.5491619853,3.5294735258786893,0.0,2.0,3,2
16234,Fraud,11996.85,2938.726278847124,7635.890893710026,7,17,0,61.19028330239784,0.0,4.092849063276359,0.0,-245.7551855921509,29136546.59777592,2163146.155073377,0.0,0.0,1.0,0,69
16235,Non - Fraud,27349.19,463.9795670476094,0.0,12,0,0,126.19252981099658,97.99958924917611,37.115702158967345,0.0,-733.826989836581,0.0,1099373.3491675858,2.249660000485924,0.0,4.0,4,6
16236,Fraud,2960.84,211.58023714250993,16815.260011767285,1,0,0,23.051475834693484,1.2302934769039169,0.0,0.0,-298.79583169627244,0.0,0.0,0.0,0.0,1.0,2,76
16237,Non - Fraud,0.0,2252.239131682406,928914.6634066408,340,462,0,46.36204398954158,0.0,0.0,917.8906028128546,-516.317781720698,0.0,7254819.765838386,0.0,0.0,1.0,185,311
16238,Non - Fraud,66.2,11339.952734349827,866423.2232343153,160,152,0,73.25246293128171,16.97389237376956,0.8244937212618785,174.52286860186493,-180.66882951107783,7346746.121834153,4078699.759821869,0.0,1.0,1.0,276,411
16239,Non - Fraud,204.4,2508.630283514058,294481.542104453,1,75,0,17.814076203666918,23.923490836015866,17.66215998393397,342.78845695912725,360.08235243929255,0.0,2511321.9416279867,1.7087413412842387,0.0,1.0,188,429
16240,Non - Fraud,198.19,321.6450806412238,445211.64877894724,1,5,0,49.57497827189784,35.234205198332425,5.793312593116946,1262.3615196482376,68.00615354576192,0.0,2981386.9313924215,0.0,1.0,0.0,3,2
16241,Non - Fraud,2656.52,50573.452432049824,605295.3038657686,11,8,0,59.575170835703425,7.547360891037139,0.0,0.0,328.5725970467668,0.0,2554236.8253408787,10.207635080559806,0.0,1.0,241,241
16242,Non - Fraud,114.3,33.298819978188476,5558.698952695042,4,0,0,35.29659561395568,25.98404955874136,6.26440311903004,0.0,-43.11783719569086,0.0,4118204.132204484,0.0,0.0,0.0,3,3
16243,Fraud,220.08,0.0,3951.847256011185,6,10,0,7.20977077051959,2.6581302037776133,0.0,256.4021223481827,-57.96112977905198,0.0,2773612.19182217,0.695406311269593,0.0,1.0,1,72
16244,Fraud,94.99,111.80175620642046,2422.43207387854,1,2,0,4.241222860884168,13.991465744570903,4.7623130719091575,507.1129176181537,247.31146537516426,0.0,3772029.1422433504,0.0,0.0,1.0,0,73
16245,Non - Fraud,20.09,947.4856512130843,277058.7488936516,1,27,1,45.1389639746505,11.891514047504433,0.0,0.0,-232.01077117531935,0.0,0.0,0.0,0.0,0.0,4,3
16246,Non - Fraud,395.83,25.189708527874174,6536.803839570556,9,0,0,137.96405179824532,84.67004273256909,44.19428637604762,689.9796685930003,212.516489335527,0.0,7062172.521916296,0.0,0.0,0.0,3,3
16247,Non - Fraud,36.17,386.94423155406196,0.0,4,0,0,0.0,870.0877901039821,0.0,0.0,-220.0904185464051,0.0,3644054.928609182,0.0,0.0,1.0,4,3
16248,Non - Fraud,4540.43,5062.560172468046,389585.6536025505,375,83,0,124.1097105830872,38.59164514326994,25.3308763316408,539.1880440857138,1090.4149679245402,6989903.866359127,9626028.115168137,16.365746571230222,47.0,10.0,127,260
16249,Non - Fraud,7768.69,8599.962722773942,383150.8321991134,79,0,0,0.0,17.797463544864883,7.709976839386588,0.0,1143.6440493962477,0.0,157075.43971239094,0.0,6.0,4.0,187,40
16250,Non - Fraud,0.0,5060.393725471975,238645.27496787085,9,131,1,28.983611221291053,0.0,0.0,0.0,320.1988413579823,0.0,6880325.173164637,9.899678464175635,1.0,2.0,185,113
16251,Non - Fraud,170.54,0.0,4286.057351630245,8,6,0,770.709058703331,0.0,0.4213542052839323,1127.121132775771,-667.1268506069639,0.0,3341864.071194275,0.0,0.0,0.0,4,2
16252,Non - Fraud,0.0,0.0,2135.902864544464,4,0,0,0.0,8.469094576951253,3.801752659423588,0.0,212.10113283577746,0.0,3378111.813195905,0.0,0.0,0.0,2,1
16253,Non - Fraud,9161.34,611.6862508883429,22907.170948588377,6,5,0,0.0,26.51731357332802,1.2796460788109683,901.2644178813541,-268.1180152011522,10621249.237410007,4881492.196992214,6.9890617082982605,1.0,27.0,4,425
16254,Non - Fraud,8757.79,37019.840267673644,1408387.0626645635,9,0,0,7.101780579545526,10.968352781594453,0.0,0.0,564.7574496307072,3766200.2017687922,1714728.978899076,7.655691659098096,13.0,27.0,111,35
16255,Non - Fraud,0.0,0.0,0.0,0,0,0,106.01304190607624,89.3675718579314,32.1286553309544,238.7233673916054,-336.1676637094253,0.0,3130164.162532692,1.1953241812059616,0.0,0.0,3,4
16256,Non - Fraud,55158.63,14815.54877978519,105957.38235486411,0,1,1,49.091382685092825,17.97201064555156,0.0,507.35540199558994,650.5931865080303,0.0,4423882.957803339,0.0,1.0,1.0,183,302
16257,Non - Fraud,233.77,255.82551228665903,0.0,14,5,0,143.28662969607,79.8969361478071,25.59787613065873,883.8532240542008,-689.1624026233712,0.0,1578062.5571460198,0.0,1.0,0.0,4,4
16258,Non - Fraud,111061.67,32669.871191672486,400472.352127173,23,0,0,97.03652823567933,37.96891166921483,0.0,0.0,951.27094914107,0.0,3935483.4143961053,0.0,1.0,1.0,93,447
16259,Non - Fraud,47.68,8308.960613532563,139893.4915803639,1,0,1,0.0,10.443326850117455,0.4256505816142855,0.0,-219.60984799287587,3065735.462291494,825265.6359036722,0.0,0.0,0.0,3,1
16260,Fraud,7407.65,51888.514944858485,514753.8761259866,7,5,1,88.31378577882973,1.9275463674189943,0.0,0.0,-74.17100134070552,0.0,2307072.865910468,26.948778884277303,13.0,21.0,187,358
16261,Non - Fraud,2381.07,12260.986122682607,403662.5994810957,95,31,0,0.0,4.103721565422788,0.0,0.0,1061.2653446150425,0.0,4954445.88131652,12.282577628944491,7.0,6.0,108,254
16262,Non - Fraud,0.0,0.0,9868.025573508836,3,6,0,20.6622612411212,7.639793130061044,3.0156553950205867,0.0,234.07056066208062,0.0,3764831.5071476176,0.0,0.0,1.0,4,3
16263,Non - Fraud,303.04,0.0,4898.649111971762,9,2,0,1070.242235111864,871.4936727627347,669.1897922045505,1554.4434785943772,-1153.5797080722743,0.0,3737942.9628381478,0.0,0.0,0.0,3,2
16264,Non - Fraud,216.53,0.0,0.0,4,54,0,62.13661143110565,71.67847869738121,23.75708985835081,0.0,369.91840001412413,0.0,2258821.3771060295,0.0,1.0,1.0,5,2
16265,Non - Fraud,58.71,4158.602304587134,197339.2440126292,2,111,1,26.1693854327551,3.4764136115989093,0.0,0.0,981.1803319651797,0.0,2127235.0921957004,5.987567218568627,0.0,3.0,186,316
16266,Fraud,9827.11,2954.8940674316955,17360.68923831969,3,11,0,146.13577428359116,17.37892991688019,8.7023717232061,1740.0558852755312,262.17183694526716,14324121.202044753,3868315.9291673163,0.0,1.0,4.0,2,78
16267,Non - Fraud,193.83,0.0,3776.9291967415274,9,0,0,1670.0507339207775,1129.831646056218,668.5354681748829,3467.4669087829984,123.0009598531201,0.0,3711235.8396926075,0.0,0.0,0.0,5,3
16268,Non - Fraud,28.58,347.17215041495166,9856.252082075032,13,6,0,0.0,0.0,0.4071161183878822,0.0,-699.5624746804224,0.0,1682381.6197956018,12.409014954472692,0.0,0.0,3,2
16269,Non - Fraud,10087.52,9205.551924854546,304111.5142795571,6,1,1,35.0779709546681,21.444831404855254,2.677596963129438,976.4730780015364,892.3262858485531,0.0,1973073.0605882662,0.0,2.0,37.0,29,31
16270,Non - Fraud,0.0,18802.587459323193,146887.97371298104,0,7,1,0.0,0.0,0.0,644.2347570714849,730.8050981654188,1879334.5283691848,0.0,6.76651703368109,1.0,2.0,2,-1
16271,Non - Fraud,117.54,414.67985129459225,0.0,9,11,0,62.550084863713536,12.855264096702877,5.27013789723796,602.1565071321149,-54.6498216530076,0.0,3575007.1352259596,0.0,0.0,0.0,2,0
16272,Non - Fraud,0.0,208.70843310037586,503.53389950354904,5,0,0,44.072607161888286,56.1561796800936,33.78164745164333,0.0,-511.71691258104295,0.0,2227090.574557772,0.0,0.0,0.0,4,4
16273,Non - Fraud,257.23,465.47964882898265,398280.8621333551,8,11,0,38.50870407664232,22.94444000776091,1.3829907372262624,92.62363159681021,-134.81742453076316,0.0,0.0,4.246933351448927,0.0,0.0,4,3
16274,Non - Fraud,0.0,0.0,0.0,0,5,1,4.820608014709542,0.0,0.29605833612071764,0.0,-73.94951316517273,0.0,397132.1935789918,5.291968260294594,0.0,0.0,4,5
16275,Non - Fraud,3158.61,7972.605763688314,1146463.872721711,63,14,1,73.12732877911289,58.453141630608684,28.023959802266845,1725.2537534472576,-457.9139251470215,23710758.864444327,7231491.138523606,0.0,10.0,38.0,129,195
16276,Fraud,310.0,157.08070274989177,106834.60220757172,2,14,0,52.66156848665613,41.17445762124069,38.715410276877556,121.670750917693,909.5461394043097,10176335.83928674,0.0,0.0,0.0,2.0,-1,3
16277,Non - Fraud,0.0,2114.3937023771423,200339.28127550904,4,3,1,25.982457910676477,28.525673566095676,3.285713033866508,0.0,29.489558680757145,0.0,1273638.4465134544,0.0,0.0,0.0,4,1
16278,Non - Fraud,309.23,11663.735322762092,73418.04162375534,10,16,0,49.71874644519284,0.2487330382202586,0.0,0.0,222.0903990747014,898788.9645611678,1925131.571324851,0.0,1.0,2.0,116,204
16279,Fraud,154.72,441.16823930233164,50328.54190593396,7,8,0,39.776097657725046,0.0,5.3944909400475245,657.2222981856669,214.95987103092799,0.0,0.0,0.0,0.0,2.0,0,78
16280,Non - Fraud,195.11,193.1440446688086,6358.176052142367,3,10,0,141.97311815349747,94.9609729100729,36.20800252568439,317.5048528470209,-276.9988839905611,0.0,6563542.477276282,0.0,0.0,1.0,4,4
16281,Fraud,351.9,142.36452773637473,11085.032983274727,2,8,0,2.563077881176362,11.929872642243495,3.775523065886871,223.0379229583287,160.385097280864,0.0,4482274.065132252,1.705401011702069,0.0,1.0,-1,-1
16282,Non - Fraud,2305.98,1258.8249493540554,119247.19007617913,111,10,0,39.035818016307694,56.0918154012609,23.668199116265626,0.0,299.96026993028676,0.0,0.0,0.012196140989257524,0.0,29.0,3,3
16283,Non - Fraud,97.76,30498.664758948747,862332.2305342357,9,8,0,0.0,0.0,0.0,0.0,-564.1454827198551,0.0,0.0,0.0,1.0,6.0,186,312
16284,Fraud,24131.39,745.6791765135731,47933.55796925502,11,10,0,65.45720392217146,21.331414971682303,5.288131438794218,223.155449809571,1473.3223958721007,0.0,4552886.831212298,0.0,1.0,2.0,2,423
16285,Non - Fraud,1561.11,5257.068324398171,254681.29656616587,13,93,0,75.80371464907732,11.628950837692509,1.9639868423286935,0.0,1343.919881930982,0.0,6201341.1479117265,1.8685184360438718,1.0,2.0,189,434
16286,Non - Fraud,164.5,4683.691885029017,183183.60185922647,13,13,0,65.97470802306367,15.146987859447018,1.9722061923105463,830.1747670089186,-1118.5818087807024,0.0,3683080.7897624564,2.453925560489906,2.0,1.0,106,205
16287,Non - Fraud,296.77,0.0,0.0,7,0,0,91.83407277105354,75.76463015759286,45.337320266332256,720.3806767809747,-976.1117432349951,0.0,264311.2518001049,0.0,0.0,0.0,5,4
16288,Non - Fraud,0.0,6107.868775355213,143541.8505338404,2,0,1,0.0,0.0,0.0,0.0,-358.81883936538634,0.0,0.0,0.0,0.0,0.0,3,1
16289,Fraud,3084.86,4185.291607996344,31290.105490146998,9,5,0,78.54503227942888,2.345459065772909,5.657362433918508,342.3700836749373,3.4681511175156388,0.0,0.0,0.0,1.0,1.0,2,155
16290,Fraud,264.75,526.4215427565078,110126.81878909719,5,9,0,44.44814638185255,3.82696553941218,23.152048967384825,0.0,571.4340611133108,0.0,0.0,0.0,0.0,2.0,-1,0
16291,Non - Fraud,267.21,31205.774320060773,116693.96865560903,7,14,1,40.46194599440082,0.0,0.3627788578633062,0.0,93.20778193472367,0.0,649005.7663862797,0.0,0.0,3.0,186,318
16292,Non - Fraud,24593.66,108084.92101740296,836970.3176468441,10,9,0,66.36320006599959,17.072274240436318,0.0,0.0,643.45983518423,15127549.281286852,6202567.375968499,6.160789230885098,50.0,6.0,118,206
16293,Non - Fraud,3296.23,235.90272893076622,2967.408827224536,7,10,0,119.08243587273864,70.68826460847738,33.89511991642966,1296.2261884934846,4.071884940442814,0.0,198046.67008770737,2.109419538016896,0.0,0.0,4,4
16294,Non - Fraud,123.83,5753.475139298864,234462.89209411474,14,8,0,128.93577536493078,32.84295813702769,147.99625335476662,1328.399334514565,1819.5621772826962,0.0,2524330.9062650944,4.166993078425302,1.0,3.0,188,452
16295,Non - Fraud,119.08,916.1150289028802,8165.012191300857,0,11,0,24.22961085533168,41.53808467773544,4.691636319284101,0.0,594.1173701537887,0.0,1513329.0244490656,0.25219735186430137,0.0,2.0,187,308
16296,Non - Fraud,201.55,501.4885403661503,0.0,1,4,0,162.7252523031529,59.74077729500007,5.765600308273394,299.83289099075193,854.7501375176628,0.0,2291889.25707498,0.0,0.0,0.0,4,3
16297,Non - Fraud,41925.86,2821.012560550734,53005.260666841816,2,9,1,55.42752339217294,4.938925880552036,4.339637559853422,1122.4972922806426,197.18622738304936,0.0,1215664.1431204586,2.122802252454101,1.0,1.0,4,78
16298,Non - Fraud,152.37,30204.650765221642,133376.0099560678,10,4,1,6.014171387198797,7.835142735844158,0.0,0.0,72.72994216829952,0.0,0.0,10.349532307679786,0.0,1.0,3,3
16299,Non - Fraud,7.15,0.0,1097.5996916186891,0,2,1,0.0,27.58335277629022,0.0,850.7404315348416,-565.3259852553208,0.0,0.0,1.9976930297036095,0.0,0.0,1,1
16300,Fraud,113.19,0.0,0.0,5,3,0,3.7297826752421273,0.0,2.223476020039082,0.0,-376.7518683153109,7005447.02476023,2479625.0479690023,0.6393753623551434,0.0,1.0,0,-1
16301,Non - Fraud,148.63,7337.297250238214,0.0,3,0,0,11.526400495481557,13.874460912089543,6.036611575468548,0.0,-131.09548704159323,2622387.4301000414,3650631.53186482,0.0,0.0,0.0,2,1
16302,Non - Fraud,148.37,3491.1100582298723,302092.4732599807,4,114,1,14.050469373106946,8.402892337497173,0.029773763884325843,513.6111067983995,659.075582755219,0.0,0.0,2.9595936897373707,0.0,3.0,182,118
16303,Non - Fraud,45.73,173.66367303533397,1015.6221214786258,8,3,0,54.61671461497838,49.75334725340218,2.5078947946003094,0.0,871.0127505506086,15246328.972896403,2038725.4897592633,8.203750552640564,1.0,0.0,3,3
16304,Non - Fraud,44482.97,1944.9956086689976,44509.09891284612,57,11,0,1198.255428853241,85.68291138794683,33.44801575972118,1607.6675704676659,-208.84044633019818,23663141.76339786,6976682.876141296,25.877228241349513,9.0,33.0,3,189
16305,Non - Fraud,458.06,5045.269590787145,238727.73793925505,9,24,1,14.47438315161483,0.0,1.8851877668859187,140.85156779885784,133.6335438797565,0.0,0.0,12.555261106084505,1.0,2.0,88,309
16306,Fraud,159.87,500.0711235321533,5757.892632544863,2,4,0,133.23918315172992,12.354035379176043,2.9271951526881734,1164.9789298361236,1117.2787745680337,27854809.37267817,1883125.1704423414,9.392127477377842,1.0,2.0,1,75
16307,Non - Fraud,166.15,3074.308635046659,35979.486780080115,9,10,0,46.43816498605332,23.923487594462742,3.3685590564073777,0.0,376.5791119723656,0.0,1919676.0269313352,12.470894264958723,1.0,1.0,128,213
16308,Fraud,236.3,422.6914982684841,8675.218477475733,0,6,0,97.90763205086893,11.750984291535332,4.333479248240856,439.41019112112906,197.21615043649254,0.0,828946.8589375268,0.0,0.0,2.0,0,182
16309,Non - Fraud,125.08,503.6158541312255,2876.4943744096904,2,1,0,36.59823300018346,15.518410527049992,3.767972940625966,239.02264031164503,518.6490518711003,0.0,2092560.7570816271,0.0,0.0,0.0,2,4
16310,Non - Fraud,3245.01,647.0674046911364,582531.979724937,84,3,0,68.99070844083363,49.491756509527505,47.89449977068036,941.4050092167072,360.7733502258807,8669340.391878117,3736521.8877628087,0.0,18.0,40.0,123,246
16311,Non - Fraud,50014.91,45297.50187197384,67356.08015587751,2,0,0,0.0,16.93610881029501,0.0,0.0,203.91564534668268,0.0,0.0,0.0,0.0,2.0,2,1
16312,Non - Fraud,277.38,4816.805484339819,224023.26401229022,10,145,1,0.0,11.241495772492907,1.8646644008993227,0.0,531.1249034195213,0.0,1296861.4743177309,0.6424598760933589,1.0,2.0,185,269
16313,Non - Fraud,193.17,0.0,0.0,11,0,0,1610.8933255300162,1060.0410087930043,651.955255489891,3115.9036329270707,-150.98711078755989,0.0,8178931.668028224,0.0,0.0,1.0,5,3
16314,Non - Fraud,74.39,3293.8024376464027,31126.27006306475,5,0,0,98.57239510202356,90.27202741738328,57.2069902388844,1145.5032870736568,-401.51649196194825,0.0,2815378.9928373257,0.0,0.0,0.0,4,3
16315,Fraud,118.35,0.0,0.0,0,0,0,48.13628735698093,38.49435705766609,6.889663013475129,689.0102709793321,0.9803758976453594,0.0,3948971.2345152376,0.0,1.0,1.0,0,75
16316,Non - Fraud,174.62,33.34857320056929,0.0,6,0,0,0.0,9.527635419226717,1.244950479942158,0.0,-363.1704054489803,0.0,3040299.4094097065,3.679526640759142,0.0,0.0,3,1
16317,Non - Fraud,0.0,36.491244658983916,757326.8625012113,0,379,0,3.6915330243006643,3.3509538361038818,1.3167049077461643,0.0,97.59320880442999,0.0,0.0,6.397065354450611,0.0,0.0,4,3
16318,Non - Fraud,85.76,4954.317972930974,1023343.1812544215,498,1320,0,100.9841569163051,0.0,0.0,0.0,835.1700218594029,0.0,529499.5017638308,5.623654705083678,43.0,9.0,258,449
16319,Non - Fraud,21741.27,6470.133095840189,127289.39020266566,5,0,0,66.64631807055754,34.0041952721393,6.440745696931147,0.0,445.76708098359694,0.0,1872986.9289285988,0.0,0.0,0.0,2,2
16320,Non - Fraud,14882.22,2787.633835016788,80026.56922683695,6,7,0,83.03798539529944,47.99198323572314,28.060875199425322,269.94553620069036,-6.549599834410142,0.0,122185.80009511791,0.9700702519189331,0.0,0.0,5,4
16321,Non - Fraud,142.73,918.4634315743216,1026704.2538646867,352,3505,0,121.90035427463536,34.44961190044082,0.0,693.3648454100572,472.20408941354754,1467861171.6316965,4050592.2167619686,0.0,1.0,7.0,190,454
16322,Non - Fraud,54.33,11600.65987162503,183896.92877088464,0,2,1,68.06683157782837,10.746407529049112,1.3647073323374297,0.0,202.95259109592178,0.0,2170283.5459495885,0.6108009145626648,1.0,3.0,185,306
16323,Non - Fraud,2486.61,3817.673311226983,589215.0477085742,16,0,0,0.0,0.0,0.0,0.0,1553.8524466104172,0.0,4847646.650212413,0.0,15.0,5.0,121,197
16324,Non - Fraud,77.33,0.0,1980.7320747114873,5,0,0,42.38387845523601,24.139543593292167,5.261516965458339,88.42602484651607,664.1157319780096,0.0,2055808.340646749,0.0,1.0,1.0,4,76
16325,Non - Fraud,428.88,0.0,2562.1035138854595,13,0,0,1662.3505788493387,79.40575527249912,695.0841918732827,1799.4394525798375,-706.9854722459316,9658782.426574862,2218190.609944706,0.0,0.0,0.0,5,3
16326,Non - Fraud,82.58,119.08108885068738,6490.071281309801,8,2,0,64.50752950047182,55.05372486933494,2.282656866277363,837.0889034929567,-214.0543944425406,0.0,2890424.3564634146,0.0,0.0,1.0,4,2
16327,Fraud,13.02,358.4368615752395,15572.991903470198,7,13,0,37.426527371484525,0.0,0.2820783229887174,14.050381749446501,-116.1526459759672,11064201.148667078,0.0,15.345190134009457,0.0,1.0,0,74
16328,Non - Fraud,97.52,0.0,37168.77883079402,5,3,0,5.162860773733399,33.17774704030895,4.032378083043819,893.1134079009729,-536.2230946599531,0.0,292312.45843360166,0.0,0.0,0.0,3,2
16329,Non - Fraud,42.54,9913.36862428365,89684.38169023058,4,0,0,16.421017960550817,28.494383502099087,1.4044014078962737,0.0,-608.0866415745886,0.0,0.0,0.0,0.0,0.0,3,2
16330,Non - Fraud,0.0,2456.72801392714,286032.99153767986,6,133,1,0.0,0.0,0.0,120.70669543362678,483.7733337375353,0.0,1332354.5283750999,0.0,1.0,2.0,186,115
16331,Non - Fraud,0.0,2663.353275328591,277667.3628429202,7,84,1,0.0,0.0,0.0,0.0,-577.8851978613787,0.0,984798.3966498529,6.247647726051238,0.0,3.0,188,116
16332,Fraud,229.08,320.08196968232363,0.0,0,5,0,0.0,7.901322284426369,4.354616405337913,0.0,-580.5273050370954,12745034.038715374,2870477.323253541,0.5906295678155152,0.0,1.0,-1,-1
16333,Non - Fraud,52.22,2595.957414060568,727730.6796036614,97,334,0,33.24267359476273,14.628215694334745,0.7437100579864946,579.345244329324,-588.423164858692,14041934.742592761,1104142.1094585576,0.0,0.0,78.0,188,434
16334,Fraud,36.95,0.0,9176.49154693804,0,5,0,58.22776401421703,10.488515397289058,6.759360419358949,0.0,63.87834169140652,0.0,807018.2212212527,0.0,0.0,3.0,0,76
16335,Non - Fraud,221.2,0.0,12970.128955697306,1,6,0,16.6595764452793,3.697990623709348,2.937370162875876,1184.252310478875,-569.7963519905737,0.0,5243822.965365569,0.0,0.0,0.0,3,1
16336,Non - Fraud,228.06,11727.866376685677,41826.41648516989,2,18,0,35.1939378191722,7.592961763766132,0.0,0.0,71.45021619925623,0.0,0.0,3.8711629822715516,0.0,2.0,123,311
16337,Non - Fraud,36.46,0.0,107.71341739076615,0,3,0,48.22264465713707,45.3273124650194,1.089206544434369,0.0,-166.64494752000283,0.0,6532239.580812967,3.1328337894857925,1.0,0.0,5,3
16338,Non - Fraud,212.21,0.0,3370.6263186857755,79,19,0,28.284786900090293,45.30158749942632,16.86414420545953,351.33957610773234,-754.5056586126831,3446609.1819043723,4013704.8532753624,0.0,0.0,0.0,5,4
16339,Non - Fraud,0.0,0.0,0.0,0,7,0,74.79827382452584,48.565834088666385,22.026811330678456,0.0,358.4268701877194,0.0,3742513.9499627477,0.0,0.0,0.0,5,3
16340,Non - Fraud,32.69,5678.044914673006,319812.9451409194,14,472,0,0.0,0.0,0.2998164912798218,0.0,597.3202327506413,0.0,1480401.0831957466,8.580613226244981,0.0,6.0,186,268
16341,Non - Fraud,3810.01,3780.989582102128,666219.2296083947,341,8,0,68.00514905249526,39.21781466363663,2.1471716625409982,686.9031986695352,882.4341070089758,4135674.3561908877,3052324.3277525175,1.8721793763862806,1.0,11.0,264,410
