,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,max value received ,avg val received,avg val sent,total Ether sent,total ether balance, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec token name
6881,Non - Fraud,3.78,8172.45,24528.68,3,3,0,5.0,2.836766,2.8363150000000004,8.508944364,0.001353636,0.0,0.0,0.0,0.0,0.0
6882,Non - Fraud,2.52,0.51,8.58,3,2,0,1445.485058,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
6883,Non - Fraud,351.78,91325.3,1010558.57,17,11,0,5.5,1.066062,0.6892550000000001,11.71733411,0.00935182,0.0,0.0,0.0,0.0,0.0
6884,Non - Fraud,0.0,0.0,78.85,1,1,0,1.001,1.001,0.997956,0.99795578,0.00304422,0.0,0.0,0.0,0.0,0.0
6885,Non - Fraud,165.78,342.14,3389.65,6,7,0,15.0,7.411428999999999,9.111167,54.667,-2.787,0.0,0.0,0.0,0.0,0.0
6886,Fraud,76.43,341.23,24937.17,45,63,0,49.9,1.499907,3.396667,152.85,-58.35587148,1095772.784,921362.1696,0.0,6.0,37.0
6887,Non - Fraud,163.26,0.3,327.12,2,2,0,79.177996,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
6888,Non - Fraud,8.11,4248.69,140474.65,33,33,0,1315.55381,138.592388,138.591893,4573.532465,0.016345176,0.0,0.0,0.0,0.0,0.0
6889,Non - Fraud,229.73,19750.48,279493.25,13,14,0,1.00216,0.933358,0.999845,12.99798184,0.069030933,0.0,0.0,0.0,0.0,0.0
6890,Non - Fraud,17.34,0.18,69.72,4,2,0,83.999224,50.5,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0
6891,Non - Fraud,3368.53,85188.31,721928.8,12,8,0,11.37721,1.642418,1.09426,13.13112112,0.00822205,0.0,0.0,0.0,0.0,0.0
6892,Non - Fraud,0.0,30230.67,60461.33,0,2,1,20.99,10.495,0.0,0.0,20.99,0.0,0.0,0.0,0.0,0.0
6893,Non - Fraud,1644.84,10597.74,837697.67,316,30,6,209.0,30.688046000000003,3.072998,971.0672451,-50.42586932,102376134.5,1004207414.0,0.0,23.0,13.0
6894,Non - Fraud,0.0,0.0,12.65,1,1,0,7.174083,7.174083,7.173578999999998,7.17357913,0.000504,0.0,0.0,0.0,0.0,0.0
6895,Fraud,0.0,30475.36,182852.15,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6896,Non - Fraud,17.43,0.33,70.38,4,2,0,83.974184,50.5,25.249475,100.9979,0.0021,0.0,0.0,0.0,0.0,0.0
6897,Non - Fraud,163.78,1.11,329.78,2,2,0,56.95111800000001,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
6898,Non - Fraud,2.07,2567.15,20553.75,8,8,0,15.0,6.554444999999999,6.553949,52.43159556,0.00396353,0.0,0.0,0.0,0.0,0.0
6899,Non - Fraud,0.0,414.46,183193.47,0,442,1,182.174882,26.173002,0.0,0.0,11568.46676,608.4264332,0.0,0.0,0.0,3.0
6900,Non - Fraud,0.0,0.0,2.67,1,1,0,6.457999999999998,6.457999999999998,6.457214,6.45721394,0.00078606,0.0,0.0,0.0,0.0,0.0
6901,Non - Fraud,13.13,505.98,1923350.42,3632,3707,0,19.480129,1.898441,1.937086,7035.496594,2.024412174,0.01,0.0,0.0,0.0,2.0
6902,Fraud,89.05,167.97,4308.55,5,23,0,10.0,1.387076,6.3800620000000015,31.90031,0.00244205,1.337,0.0,0.0,0.0,1.0
6903,Fraud,144.73,0.0,289.47,2,1,0,0.5,0.5,0.2475,0.495,0.005,0.0,0.0,0.0,0.0,0.0
6904,Non - Fraud,9.43,13149.84,210548.27,16,16,0,2.0,1.181571,1.180113,18.88181365,0.02331834,0.0,0.0,0.0,0.0,0.0
6905,Fraud,8334.04,5.3,16678.68,2,2,0,1.3588639999999998,0.934432,0.933938,1.86787676,0.000987,0.0,0.0,0.0,0.0,0.0
6906,Non - Fraud,0.0,191.0,310191.97,0,1624,0,0.0,0.0,0.0,0.0,0.0,1.3999999999999998e-10,1.3999999999999998e-10,0.0,1.0,1.0
6907,Non - Fraud,13.62,1831.91,5550.22,4,3,0,100.0,39.0,29.249496,116.997984,0.002016,0.0,0.0,0.0,0.0,0.0
6908,Non - Fraud,19244.67,0.0,38489.35,2,1,0,7.986694,7.986694,3.505,7.01,0.97669434,219.7506026,0.0,0.0,0.0,6.0
6909,Non - Fraud,133.96,12398.97,525445.02,35,42,0,1.177287,0.8382809999999999,0.994171,34.79598453,0.411834783,367.0561269,0.0,0.0,0.0,3.0
6910,Non - Fraud,81.09,4424.01,170869.53,34,38,0,0.129,0.099483,0.110522,3.75776253,0.02259165,0.0,0.0,0.0,0.0,0.0
6911,Non - Fraud,160.4,0.84,322.48,2,2,0,72.164416,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
6912,Fraud,3871.61,159.54,8860.02,2,7,0,0.59,0.287483,1.004331,2.008662961,0.003717,0.0,0.0,0.0,0.0,0.0
6913,Non - Fraud,123.34,537.43,92138.02,137,140,0,0.863675,0.133223,0.135721,18.59371703,0.057561,0.0,0.0,0.0,0.0,0.0
6914,Non - Fraud,35.27,0.45,71.43,2,2,0,85.984509,50.5,50.499484,100.9989679,0.001032086,0.0,0.0,0.0,0.0,0.0
6915,Fraud,323.24,7713.19,40505.4,6,5,0,1.999895,0.460579,0.382983,2.297899255,0.004995745,1.337,159.0,0.0,1.0,1.0
6916,Fraud,828.66,380.77,13796.78,7,21,0,10.946706,1.571955,4.714286,33.0,0.01104564,1.337,0.0,0.0,0.0,2.0
6917,Non - Fraud,0.0,2185.85,198912.68,0,91,1,0.36906,0.197775,0.0,0.0,17.99753353,1.014005037,0.0,0.0,0.0,2.0
6918,Non - Fraud,4.36,47991.36,431961.45,9,9,0,2.0441700000000003,0.463035,0.462048,4.1584360380000005,0.0088789619999999,0.0,0.0,0.0,0.0,0.0
6919,Non - Fraud,10.03,6217.09,87089.43,5,14,0,0.404909,0.222491,0.621945,3.10972447,0.005154141,0.0,0.0,0.0,0.0,0.0
6920,Non - Fraud,165.1,0.15,330.78,2,4,0,39.998992,25.25,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
6921,Non - Fraud,4.57,6087.57,834605.03,133,137,0,99.160242,10.700669,11.021655,1465.880065,0.111640448,0.0,0.0,0.0,0.0,0.0
6922,Non - Fraud,115.44,4680.74,468755.98,87,98,0,1.583204,0.93872,1.05108,91.44394013,0.5506029920000001,367.068849,0.0,0.0,0.0,4.0
6923,Fraud,0.0,106.96,13149.83,1,27,0,5.0,0.996702,27.010547,27.01054666,-0.09958,0.0,0.0,0.0,0.0,0.0
6924,Non - Fraud,0.0,0.0,5.92,1,1,0,4.6666,4.6666,4.66576,4.66576,0.00084,0.0,0.0,0.0,0.0,0.0
6925,Non - Fraud,2166.92,4473.99,356927.08,78,42,0,1213.425248,229.899443,147.746306,11524.21189,-1868.4353,2719915.43,2697682.4060000004,0.0,13.0,28.0
6926,Non - Fraud,10593.89,6211.76,465792.2,34,17,0,14.16,3.810782,1.903882,64.732,0.0513,93118.53383,93116.2722,0.0,2.0,7.0
6927,Non - Fraud,3377.76,6078.99,674170.15,142,32,0,4.968,1.393583,0.579162,82.24096071,-37.64631409,163406.5724,111047.9643,0.0,18.0,51.0
6928,Fraud,63.51,4.33,135.67,2,2,0,0.5,0.4970000000000001,0.496517,0.993034,0.000966,0.0,0.0,0.0,0.0,0.0
6929,Fraud,0.0,0.0,2171.17,1,1,0,0.386582,0.386582,0.386456,0.38645578,0.000126,0.0,0.0,0.0,0.0,0.0
6930,Non - Fraud,62.97,19.65,352687.38,3604,6398,1,9999.93,117.828075,340.106156,1225742.586,-471878.5607,9187985.585,2380601.327,0.0,1407.0,16.0
6931,Non - Fraud,47.4,85.63,266.07,2,2,0,1.3444,1.2722,1.270357,2.54071494,0.00368506,0.0,0.0,0.0,0.0,0.0
6932,Fraud,1937.67,83.12,104727.88,48,141,0,17.1,0.507541,1.489972,71.5186573,0.044572277,16429276.2,16412336.02,0.0,11.0,49.0
6933,Non - Fraud,21.68,0.0,65.03,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
6934,Non - Fraud,85.59,6223.45,1296984.1,102,207,0,1998.0,21.684511,44.005844,4488.596086,0.097773747,304.0562212,0.0,0.0,0.0,4.0
6935,Non - Fraud,0.0,1487.22,229031.28,0,154,1,4.9955,0.516396,0.0,0.0,79.52497883,1.482858922,0.0,0.0,0.0,2.0
6936,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6937,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,2.0
6938,Non - Fraud,1.12,0.07,3.52,3,2,0,1037.1506949999996,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
6939,Non - Fraud,0.0,0.0,948.73,1,1,0,1.0,1.0,0.999559,0.999559,0.000441,0.0,0.0,0.0,0.0,0.0
6940,Non - Fraud,27.5,16298.52,228481.82,11,14,0,11.697064,3.616371,4.601549,50.61703489,0.01215452,0.0,0.0,0.0,0.0,0.0
6941,Non - Fraud,0.0,6024.74,319311.18,0,53,1,1.205025,0.598759,0.0,0.0,31.73424263,1.117998327,0.0,0.0,0.0,2.0
6942,Non - Fraud,25.25,0.45,76.65,3,2,0,82.976949,50.5,33.739343,101.2180288,-0.218028773,0.0,0.0,0.0,0.0,0.0
6943,Non - Fraud,11.88,23702.92,118574.0,5,5,0,20.0,8.0,7.999337,39.99668367,0.003316329,0.0,0.0,0.0,0.0,0.0
6944,Fraud,0.0,24941.28,174588.93,0,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6945,Non - Fraud,4571.61,1787.41,1271770.6,139,356,1,643.793272,7.306367999999999,22.403299,3114.058533,-512.9916607,15027.98083,13288.88329,0.0,16.0,12.0
6946,Non - Fraud,0.0,0.0,527.27,1,1,0,5.0,5.0,4.99938,4.99938,0.00062,0.0,0.0,0.0,0.0,0.0
6947,Fraud,8584.61,0.0,17169.22,2,0,0,0.0,0.0,0.0,0.0,0.0,1.7699999999999998e-07,1.7699999999999998e-07,0.0,1.0,1.0
6948,Fraud,0.0,31664.63,158323.15,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6949,Non - Fraud,16.08,0.0,48.23,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
6950,Non - Fraud,9.32,21838.33,502495.97,23,23,0,10.072,1.674898,1.673275,38.48532471,0.03732065,0.0,0.0,0.0,0.0,0.0
6951,Non - Fraud,0.0,2042.77,226747.95,0,111,1,0.494353,0.226477,0.0,0.0,25.13891811,0.537701776,0.0,0.0,0.0,2.0
6952,Non - Fraud,22.05,21.34,232149.93,8901,7835,0,8770.13158,3647.937469,3210.983135,28580960.89,629.1782661000002,7790615.1510000015,0.0,0.0,0.0,29.0
6953,Non - Fraud,16.78,2538.83,258116.58,101,101,0,6.0,0.324904,0.321432,32.46460469,0.35071,0.0,0.0,0.0,0.0,0.0
6954,Non - Fraud,873.06,7496.68,441489.38,42,54,0,0.225203,0.107424,0.1376619999999999,5.78179826,0.01911834,31.15333861,0.0,0.0,0.0,3.0
6955,Non - Fraud,1.31,0.12,4.15,3,2,0,1902.623515,1000.5,666.999528,2000.998585,0.001414909,0.0,0.0,0.0,0.0,0.0
6956,Non - Fraud,43366.81,0.0,130100.42,3,1,0,0.01,0.01,0.002929,0.008788214,0.001211786,7e-08,7e-08,0.0,1.0,1.0
6957,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6958,Non - Fraud,161.5,0.24,323.48,2,2,0,58.65319,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
6959,Fraud,5065.18,6674.5,23479.37,2,2,0,1.858431,1.181716,1.175,2.35,0.01343106,0.0,0.0,0.0,0.0,0.0
6960,Non - Fraud,0.0,0.0,432.73,1,1,0,10.0,10.0,9.99938,9.99938,0.00062,0.0,0.0,0.0,0.0,0.0
6961,Non - Fraud,187003.36,429.26,748871.95,4,2,0,1.111,0.556,0.27025,1.081,0.031,479.2534332,0.0,0.0,0.0,9.0
6962,Non - Fraud,0.0,0.0,60313.8,1,1,0,1.0,1.0,0.999559,0.999559,0.000441,0.075326298,0.0,0.0,0.0,1.0
6963,Non - Fraud,20244.69,19954.36,786349.22,28,11,0,15.0,4.497667,1.964434,55.00415298,-5.529812355,253688.3368,109012.535,0.0,5.0,23.0
6964,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6965,Non - Fraud,30.08,1878.95,192692.02,97,101,0,0.7012189999999999,0.11506,0.119385,11.58032648,0.040761,0.0,0.0,0.0,0.0,0.0
6966,Non - Fraud,160.61,0.63,322.48,2,2,0,87.519901,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
6967,Non - Fraud,0.0,0.0,402.78,1,1,0,2.0,2.0,1.99938,1.99938,0.00062,0.0,0.0,0.0,0.0,0.0
6968,Non - Fraud,105.48,0.99,318.42,3,2,0,54.89000600000001,50.5,33.66617100000001,100.9985118,0.001488218,0.0,0.0,0.0,0.0,0.0
6969,Non - Fraud,83.21,165.62,860424.47,9277,727,0,2500.0,101.35639,7.884382,73143.41595,542.6796545,50950.87877,1133.368309,0.0,1.0,25.0
6970,Fraud,0.0,0.0,0.0,0,1,0,0.000683,0.000683,0.0,0.0,0.000683003,13.37,0.0,0.0,0.0,1.0
6971,Non - Fraud,917.71,208850.1,904228.8,75,4,0,77.990886,19.500722,1.759366,131.9524158,-53.94952948,11271.20594,77.98941582,0.0,2.0,18.0
6972,Non - Fraud,384.71,1489.7,175989.9,47,106,0,10.35003,0.453428,1.021754,48.02244073,0.040962962,68.65195876,1.36e-06,0.0,1.0,2.0
6973,Fraud,0.0,0.0,1165.25,1,1,0,0.5,0.5,0.499517,0.499517,0.000483,13.37,0.0,0.0,0.0,1.0
6974,Non - Fraud,2796.41,37937.2,130590.05,6,3,0,0.091464,0.041821,0.020195,0.121170143,0.004293807,90.69021839,90.69021839,0.0,4.0,2.0
6975,Non - Fraud,34.23,154.89,12004.62,43,68,0,107.967432,25.483363,40.298852,1732.8506550000004,0.01806,0.0,0.0,0.0,0.0,0.0
6976,Non - Fraud,206760.65,44272.81,959861.0,4,3,0,0.995,0.531028,0.397686,1.590745741,0.002337049,96.17659897,0.0,0.0,0.0,2.0
6977,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0
6978,Non - Fraud,0.0,0.0,2234.43,1,1,0,11.703693,11.703693,11.703073,11.70307311,0.00062,0.0,0.0,0.0,0.0,0.0
6979,Non - Fraud,7575.4,130659.21,890010.87,14,6,0,5.67316,1.241561,0.531714,7.44399853,0.00536861,0.0,0.0,0.0,0.0,0.0
6980,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6981,Fraud,0.0,1002.91,17127.42,1,4,0,0.933899,0.658328,2.6320080000000003,2.632008324,0.001302,13.37,0.0,0.0,0.0,1.0
6982,Non - Fraud,0.0,2245.6,159437.3,0,71,1,194.9887,73.591863,0.0,0.0,5225.022263,611.5482948,0.0,0.0,0.0,3.0
6983,Non - Fraud,0.0,0.0,2388.75,1,1,0,12.149191,12.149191,12.148571,12.14857073,0.00062,0.0,0.0,0.0,0.0,0.0
6984,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6985,Non - Fraud,0.0,7146.63,200105.73,0,28,1,3.579495,0.7635310000000001,0.0,0.0,21.3788748,1.517304583,0.0,0.0,0.0,2.0
6986,Non - Fraud,0.0,0.0,347.47,1,1,0,12.0,12.0,11.99938,11.99938,0.00062,0.0,0.0,0.0,0.0,0.0
6987,Fraud,0.0,97.65,45211.65,1,25,0,5.481914,1.032991,25.823918,25.82391763,0.0008609999999999,1.337,0.0,0.0,0.0,2.0
6988,Fraud,0.0,35009.53,175047.65,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6989,Non - Fraud,0.0,1671.72,198934.83,0,119,1,1.15322,0.507942,0.0,0.0,60.44515642,2.063690624,0.0,0.0,0.0,2.0
6990,Non - Fraud,0.0,0.0,19.92,1,1,0,4.0,4.0,3.999496,3.999496,0.000504,0.0,0.0,0.0,0.0,0.0
6991,Non - Fraud,162.57,0.0,325.15,2,1,0,101.0,101.0,50.499286,100.9985715,0.001428506,0.0,0.0,0.0,0.0,0.0
6992,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6993,Non - Fraud,0.0,1547.29,228998.5,0,148,1,0.898206,0.352555,0.0,0.0,52.17811743,1.074129466,0.0,0.0,0.0,2.0
6994,Non - Fraud,21.63,0.0,64.9,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
6995,Non - Fraud,0.0,4945.39,133525.62,0,27,1,9.258606,2.500996,0.0,0.0,67.5269044,1.70560744,0.0,0.0,0.0,1.0
6996,Non - Fraud,23132.57,2034.94,877359.32,14,272,0,200.487734,2.171246,27.862506,390.0750888,200.5037271,36822.90177,15015.42435,0.0,1.0,21.0
6997,Non - Fraud,0.0,0.0,2382.9,1,1,0,0.70305,0.70305,0.70243,0.7024301740000001,0.00062,0.0,0.0,0.0,0.0,0.0
6998,Fraud,0.0,29359.76,176158.57,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6999,Non - Fraud,74.91,10986.74,664223.17,67,60,0,1499.99,158.203124,141.6715,9491.990505,0.196957719,16404.103580000006,16404.103580000006,0.0,1.0,1.0
7000,Non - Fraud,0.0,44.4,23130.65,0,521,1,49.99,1.273225,0.0,0.0,663.3500862000002,0.0,0.0,0.0,0.0,0.0
7001,Non - Fraud,0.0,19841.13,39682.27,0,2,1,10.01,5.005,0.0,0.0,10.01,0.0,0.0,0.0,0.0,0.0
7002,Non - Fraud,160.38,0.39,321.53,2,2,0,62.90182,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
7003,Non - Fraud,11.09,2162.14,399864.47,183,184,0,1.0048,0.138502,0.137749,25.20805292,0.276225861,1e-12,0.0,0.0,0.0,1.0
7004,Non - Fraud,50639.21,1341.8,901985.4,3,559,0,4.9938,0.063933,2.243333,6.73,29.00836576,239232.7429,0.0,0.0,0.0,17.0
7005,Fraud,202857.68,586.57,408648.22,2,5,0,5.0,1.043461,2.6065,5.212999999999999,0.004306849,339.508075,0.0,0.0,0.0,5.0
7006,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7007,Non - Fraud,107.13,0.69,322.78,3,2,0,56.5551,50.5,33.66603,100.9980913,0.001908725,0.0,0.0,0.0,0.0,0.0
7008,Non - Fraud,26.01,1357.09,1342363.87,947,971,0,183.3,2.1550860000000003,2.2090560000000004,2091.975835,0.612954137,0.0,100.0,0.0,1.0,0.0
7009,Non - Fraud,29250.93,0.0,58501.87,2,1,0,0.03,0.03,0.014195,0.02838962,0.00161038,0.0,0.0,0.0,0.0,0.0
7010,Non - Fraud,40.55,11358.08,660471.55,42,58,0,108.381069,38.391994,53.01694000000001,2226.711473,0.024204603,0.0,100.0,0.0,1.0,0.0
7011,Non - Fraud,34827.77,1065.0,495043.73,14,7,0,10.0,4.122857,2.057698,28.807765000000003,0.052234997,21523.59375,21515.82375,0.0,5.0,2.0
7012,Non - Fraud,5866.71,2119.58,56396.1,6,10,0,70.0,29.491,49.151167,294.907,0.003,600.0,0.0,0.0,0.0,1.0
7013,Non - Fraud,4941.82,4130.44,929059.5,132,67,0,10.02,2.81118,1.495894,197.458,-9.108922033,1919950.296,1860040.725,0.0,37.0,74.0
7014,Non - Fraud,19.67,26794.86,187701.7,7,7,0,25.690863,8.910921,8.909343,62.36539778,0.01104665,0.0,0.0,0.0,0.0,0.0
7015,Non - Fraud,12314.36,62884.88,764306.7,11,10,0,7.2831899999999985,1.914349,1.7399,19.1389034,0.004588033,0.0,0.0,0.0,0.0,0.0
7016,Non - Fraud,162.87,0.82,327.37,2,2,0,95.076471,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
7017,Non - Fraud,0.88,3029.31,15150.92,5,5,0,0.66,0.401587,0.400747,2.00373271,0.0042,0.0,0.0,0.0,0.0,0.0
7018,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7019,Non - Fraud,80082.1,14116.14,725353.58,8,6,0,52.0,22.5104,26.72625,213.81,-78.7476,484233.3416,23318.14,0.0,2.0,15.0
7020,Non - Fraud,88.49,2773.56,1124108.08,354,394,0,33.0,1.254059,1.394541,493.6674097,0.431974832,1553029187.0,0.0,0.0,0.0,2.0
7021,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,1.0
7022,Non - Fraud,18.82,0.0,75.27,4,2,0,96.381722,50.5,25.249485,100.997942,0.002058,0.0,0.0,0.0,0.0,0.0
7023,Non - Fraud,2.32,0.07,9.42,4,2,0,1483.5716619999996,1000.5,500.249528,2000.998113,0.001886545,0.0,0.0,0.0,0.0,0.0
7024,Non - Fraud,18.88,0.0,56.63,3,1,0,101.0,101.0,33.666149,100.998446,0.0015539999999999,0.0,0.0,0.0,0.0,0.0
7025,Fraud,0.0,196.69,4176.4,1,4,0,3.686646,1.807483,7.227854,7.22785378,0.002079,0.0,0.0,0.0,0.0,0.0
7026,Non - Fraud,3648.76,1073.77,122827.25,6,94,0,22.163074,8.543878999999999,133.852049,803.1122942000002,0.01232049,608.9700415,0.0,0.0,0.0,2.0
7027,Non - Fraud,9.02,1019.21,471793.35,441,459,0,2.672166,1.392629,1.448489,638.7837711,0.4330801420000001,367.0878475,0.0,0.0,0.0,3.0
7028,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0
7029,Non - Fraud,25.06,0.49,76.17,3,2,0,53.611111,50.5,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0
7030,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7031,Non - Fraud,4.9,644.81,1650035.92,1967,2544,0,6.189166999999999,0.523759,0.676669,1331.008342,1.434284935,0.0,0.0,0.0,0.0,0.0
7032,Fraud,0.0,109.52,10015.07,1,2,0,0.5,0.2525,0.5,0.5,0.005,0.0,0.0,0.0,0.0,0.0
7033,Non - Fraud,18.48,1097.24,633319.38,546,568,0,0.509634,0.120038,0.123219,67.27742753,0.904202727,0.01,0.0,0.0,0.0,1.0
7034,Non - Fraud,4.78,23074.98,115398.8,5,5,0,1.349178,0.681636,0.6806260000000001,3.403131397,0.005046233,0.0,0.0,0.0,0.0,0.0
7035,Non - Fraud,154858.23,0.0,309716.47,2,1,0,0.5,0.5,0.249695,0.499390993,0.000609007,0.0,0.0,0.0,0.0,0.0
7036,Non - Fraud,163.77,0.0,327.55,2,1,0,101.0,101.0,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
7037,Non - Fraud,3500.97,14465.72,816620.55,6,55,0,1.001431,0.46172,2.128333,12.77,12.62458564,961.7267601,0.0,0.0,0.0,11.0
7038,Fraud,1377.26,2822.32,8399.17,2,2,0,5.0,3.0,2.999,5.997999999999998,0.002,0.0,0.0,0.0,0.0,0.0
7039,Fraud,0.0,0.0,0.0,0,1,0,0.004139,0.004139,0.0,0.0,0.004139,1.337,0.0,0.0,0.0,1.0
7040,Fraud,0.0,96705.4,386823.58,1,4,0,1.032936,0.537775,2.150952,2.15095203,0.000147004,1.337,0.0,0.0,0.0,1.0
7041,Non - Fraud,612.46,1358.31,7270.62,3,4,0,1.99,1.17,1.559748,4.67924398,0.00075602,0.0,0.0,0.0,0.0,0.0
7042,Non - Fraud,159.49,1.42,321.82,2,2,0,54.631074,50.5,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
7043,Non - Fraud,85.81,8170.5,99075.63,12,12,0,0.157415,0.076773,0.076196,0.914352693,0.006929293,0.0,0.0,0.0,0.0,0.0
7044,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,13.37,0.0,0.0,0.0,1.0
7045,Fraud,0.0,74.78,23404.27,1,6,0,1.885593,0.659359,3.955293,3.95529315,0.0008609999999999,13.37,0.0,0.0,0.0,1.0
7046,Non - Fraud,0.0,0.0,23.97,1,1,0,22.0,22.0,21.99938,21.99938,0.00062,0.0,0.0,0.0,0.0,0.0
7047,Non - Fraud,159.05,5.4,328.9,2,2,0,61.544603,50.5,50.499487,100.9989738,0.001026218,0.0,0.0,0.0,0.0,0.0
7048,Fraud,0.0,1209.98,45062.85,1,37,0,10.0,1.190314,4.197349,4.19734873,39.84426556,212.37,0.0,0.0,0.0,3.0
7049,Non - Fraud,97.49,341.13,391788.17,1293,779,0,603.0,140.707212,84.771134,109609.0768,1.84171372,1043.706705,0.0,0.0,0.0,8.0
7050,Fraud,1778.5,539.19,18002.3,8,7,0,4.1,0.996584,0.86125,6.89,0.08608486,0.0,0.0,0.0,0.0,0.0
7051,Non - Fraud,0.0,16050.84,192610.03,0,12,1,7.27,2.991827,0.0,0.0,35.90192075,1.108423004,0.0,0.0,0.0,2.0
7052,Fraud,1299.78,240.53,4861.48,3,4,0,3.8,0.978815,1.304604,3.9138123,0.001449,13.37,0.0,0.0,0.0,1.0
7053,Non - Fraud,22344.75,4054.0,905547.75,32,47,0,100.645438,22.474439,21.09925,675.1759900000002,381.1226609,36777.89434,0.0,0.0,0.0,27.0
7054,Non - Fraud,28.03,1453.86,299343.55,202,202,0,86.0,4.130268,4.127137,833.6816339,0.63246576,99.99,99.99,0.0,1.0,1.0
7055,Fraud,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7056,Non - Fraud,0.0,0.0,14580.75,1,1,0,0.586,0.586,0.585559,0.585559,0.000441,0.0,0.0,0.0,0.0,0.0
7057,Fraud,0.0,106.31,1488.35,0,14,0,17.3564,3.282046,0.0,0.0,45.94865,100.337,0.0,0.0,0.0,5.0
7058,Non - Fraud,160.96,0.19,322.5,2,3,0,50.99895,33.666667,50.499508,100.9990158,0.000984218,0.0,0.0,0.0,0.0,0.0
7059,Non - Fraud,25.28,0.14,76.25,3,3,0,90.998302,33.666667,33.666163,100.998488,0.001512,0.0,0.0,0.0,0.0,0.0
7060,Non - Fraud,6.12,13310.0,66580.57,5,5,0,11.09,7.433,7.432552,37.16276105,0.002238954,0.0,0.0,0.0,0.0,0.0
7061,Non - Fraud,0.0,5647.25,225889.9,0,40,1,1.000399,0.357637,0.0,0.0,14.30546713,0.0,0.0,0.0,0.0,0.0
